"ID","Débitos","Fabricante","Modelo","Ano","Categoria","Couro","Combustivel","Volume_motor","Km","Cilindros","Tipo_cambio","Tração","Portas","Rodas","Cor","Airbags","Preco","Numero_proprietarios","Data_ultima_lavagem","Adesivos_personalizados","Radio_AM_FM","Historico_troca_oleo","Codigo_concessionaria","Classificacao_Veiculo","Faixa_Preco"
44069717,"-","BMW","X5",2010,"SUV","Sim","Diesel","3.0 Turbo","180000 km",6,"Tiptronic","4x4","4-5",27,"Preto",8,50178,1,2022-05-18,"Não","AM",10,2263,"Usado","Luxo"
45787121,"-","BMW","325",2001,"Sedan","Sim","GASOLINA","2.5","201000 km",6,"Manual","Traseira","4-5",17,"Bege",6,10976,3,2022-02-12,"Sim","AM/FM",8,8379,"Usado","Econômico"
44533279,"928","OPEL","Astra",2007,"Hatchback","Nao","Gasolina","1.4","200000 km",4,"Manual","Dianteira","4-5",19,"Preto",6,7840,1,2020-11-02,"Não","AM/FM",2,9690,"Usado","Econômico"
45771842,"1850","MERCEDES-BENZ","E 350",2008,"Sedan","Sim","DIESEL","3.5",NA,6,"Automatico","4x4","4-5",22,"Preto",12,4547,5,2021-02-14,"Não","FM",3,9740,"Usado","Econômico"
45356378,"779","VOLKSWAGEN","Passat",2013,"Sedan","Sim","Gasol.","2.5",NA,5,"Tiptronic","Dianteira","4-5",5,"Cinza",8,18503,5,2020-03-28,"Não","AM",10,3913,"Usado","Econômico"
45802705,"642","HYUNDAI","Santa FE",2012,"SUV","Sim","Diesel","2",NA,4,"Automatico","Dianteira","4-5",17,"Branco",4,28909,5,2020-06-17,"Sim","FM",0,1149,"Usado","Médio"
42305536,"-","TOYOTA","Prius",2006,"Sedan","Nao","Hibrido","1.5","150000 km",4,"Automatico","Dianteira","4-5",6,"Branco",0,30,4,2020-10-22,"Sim","FM",3,4161,"Usado","Econômico"
45808861,"1156","FORD","Explorer",2017,"SUV","Sim","Gasolina","2.3","55000 km",4,"Automatico","Dianteira","4-5",23,"Preto",4,93371,4,2022-12-15,"Não","FM",4,8308,"Usado","Luxo"
45802096,"-","MERCEDES-BENZ","C 220",1999,"Sedan","Nao","DIESEL","2.2 Turbo",NA,4,"Manual","Traseira","4-5",26,"Bege",6,8467,2,2020-08-02,"Não","AM/FM",10,7899,"Usado","Econômico"
45787198,"761","TOYOTA","Prius",2010,"Hatchback","Nao","Hibrido","1.8","141000 km",4,"Automatico","Dianteira","4-5",26,"Preto",12,12388,1,2021-01-09,"Não","AM/FM",8,3024,"Usado","Econômico"
45774298,"642","BMW","328",2012,"Sedan","Sim","GASOLINA","2","237933 km",4,"Automatico","Traseira","4-5",8,"Azul",12,2509,2,2020-09-16,"Sim","FM",4,9597,"Usado","Econômico"
45760061,"-","OPEL","Vectra",1998,"Sedan","Nao","Gás Natural","1.6","30000 km",4,"Manual","Dianteira","4-5",16,"Branco",2,4391,3,2020-09-24,"Sim","AM/FM",4,1500,"Usado","Econômico"
45631958,"765","FORD","Fusion",2015,"Sedan","Sim","Gasolina","2","71454 km",4,"Automatico","Dianteira","4-5",19,"Preto",0,16935,1,2022-04-22,"Não","AM",8,8797,"Usado","Econômico"
45625981,"1451","BMW","X5",2011,"Sedan","Sim","Gasol.","4.4","139363 km",8,"Automatico","4x4","4-5",20,"Preto",0,157,1,2020-12-09,"Sim","FM",10,8113,"Usado","Econômico"
45793883,"-","VOLKSWAGEN","Jetta",2006,"Sedan","Sim","Gasolina","2.5","288000 km",5,"Manual","Dianteira","4-5",11,"Preto",6,11290,2,2022-03-25,"Não","AM",7,7470,"Usado","Econômico"
45804453,"751","JEEP","Compass",2013,"SUV","Sim","Gasolina","2.4","105568 km",4,"Automatico","Dianteira","4-5",32,"Red",4,30185,4,2020-05-02,"Sim","AM/FM",7,9030,"Usado","Médio"
45804675,"770","HYUNDAI","Tucson",2016,"SUV","Sim","DIESEL","1.7","175200 km",4,"Automatico","Dianteira","4-5",20,"Prata",4,33236,3,2020-09-09,"Sim","AM/FM",7,9884,"Usado","Médio"
45725637,"707","SSANGYONG","Actyon",2011,"SUV","Sim","Diesel","2","181727 km",4,"Automatico","Dianteira","4-5",24,"Branco",4,16741,5,2022-09-07,"Não","AM",3,8959,"Usado","Econômico"
45761507,"-","VOLKSWAGEN","Golf 3",1996,"Hatchback","Nao","Gás Natural","2","111111 km",4,"Manual","Dianteira","4-5",7,"Preto",2,2822,1,2020-01-25,"Sim","AM",6,6066,"Usado","Econômico"
45809508,"640","CHEVROLET","Captiva",2013,"SUV","Sim","Diesel","2","170000 km",4,"Automatico","Dianteira","4-5",31,"Preto",4,20347,2,2020-02-21,"Não","FM",10,6423,"Usado","Médio"
45772018,"1327","SUBARU","Forester",2018,"Sedan","Sim","Gasol.","2.5",NA,4,"Automatico","4x4","4-5",5,"Preto",12,10663,1,2020-06-28,"Sim","FM",9,8773,"Semi-novo","Econômico"
45801998,"765","HYUNDAI","Genesis",2015,"Cupê","Sim","Gasol.","2","93000 km",4,"Automatico","Dianteira","4-5",2,"Branco",4,38737,5,2021-02-28,"Sim","AM/FM",6,8606,"Usado","Médio"
45806737,"1872","VOLKSWAGEN","1500,1600 Schtufenheck",2018,"Sedan","Sim","Gasolina","3.6","66086 km",6,"Automatico","Dianteira","4-5",23,"Cinza",12,12544,3,2020-10-21,"Não","AM",6,1132,"Semi-novo","Econômico"
45648181,"781","TOYOTA","Camry",2012,"Sedan","Sim","Hibrido","2.5","314373 km",4,"Automatico","Dianteira","4-5",31,"Cinza",12,392,3,2022-07-13,"Não","AM",1,5457,"Usado","Econômico"
45803715,"639","HYUNDAI","Tucson",2014,"SUV","Sim","Dies.","2",NA,4,"Automatico","Dianteira","4-5",7,"Branco",4,24183,1,2020-05-18,"Não","AM",4,2205,"Usado","Médio"
45796988,"1091","HYUNDAI","H1",2016,"Universal","Sim","Diesel","2.5","199596 km",4,"Automatico","Dianteira","4-5",5,"Prata",4,26306,1,2021-08-19,"Não","AM/FM",10,8174,"Usado","Médio"
45781677,"-","MITSUBISHI","Pajero",1993,"SUV","Nao","Gás Natural","3","1111 km",6,"Manual","4x4","2-3",32,"Cinza",0,7527,4,2020-11-06,"Não","AM",6,3063,"Usado","Econômico"
45813737,"1470","JAGUAR","XF",2013,"Sedan","Sim","Gasolina","5",NA,8,"Automatico","Traseira","4-5",4,"Preto",12,5959,5,2022-10-25,"Não","AM",2,4569,"Usado","Econômico"
45650396,"1324","TOYOTA","Highlander",2010,"SUV","Sim","Hibrido","3.3","264877 km",6,"Automatico","4x4","4-5",15,"Branco",12,5645,1,2021-03-05,"Não","AM",3,1596,"Usado","Econômico"
45803370,"640","HYUNDAI","Sonata",2013,"Sedan","Sim","Gasolina","2","31381 km",4,"Automatico","Dianteira","4-5",20,"Branco",4,15367,3,2021-04-29,"Sim","AM/FM",4,8295,"Usado","Econômico"
45610548,"-","MERCEDES-BENZ","ML 270",2003,"SUV","Sim","DIESEL","2.7 Turbo","210000 km",6,"Tiptronic","4x4","4-5",28,"Prata",6,14426,3,2022-11-24,"Não","FM",8,4286,"Usado","Econômico"
45768326,"645","TOYOTA","Prius",2011,"Cupê","Sim","Hibrido","1.8","229461 km",4,"Automatico","Dianteira","4-5",32,"Preto",12,3293,5,2022-09-26,"Não","AM",1,8801,"Usado","Econômico"
45801713,"-","MERCEDES-BENZ","C 180",2001,"Sedan","Nao","GASOLINA","2","20000 km",4,"Manual","Traseira","4-5",29,"Azul",8,10976,2,2021-11-14,"Sim","FM",7,3437,"Usado","Econômico"
45816571,"697","HYUNDAI","Elantra",2015,"Sedan","Sim","Gasol.","1.8","178686 km",4,"Automatico","Dianteira","4-5",13,"Prata",12,1490,4,2020-08-19,"Sim","FM",1,2747,"Usado","Econômico"
45763081,"1058","TOYOTA","Highlander",2012,"SUV","Sim","GASOLINA","3.5","140966 km",6,"Automatico","4x4","4-5",17,"Preto",12,23521,1,2020-05-06,"Não","AM/FM",4,5722,"Usado","Médio"
45813940,"919","MERCEDES-BENZ","ML 350",2012,"SUV","Sim","Diesel","3","180251 km",6,"Automatico","4x4","4-5",4,"Branco",12,3136,5,2022-10-13,"Não","AM",8,5257,"Usado","Econômico"
45733417,"891","HYUNDAI","Sonata",2016,"Sedan","Sim","Gasol.","2","17996 km",4,"Automatico","Dianteira","4-5",13,"Branco",4,49751,4,2021-03-31,"Sim","FM",1,2669,"Usado","Médio"
45815465,"1273","LEXUS","IS 350",2015,"Sedan","Sim","Gasolina","3.5","80856 km",6,"Automatico","4x4","4-5",23,"Preto",12,2352,2,2020-11-09,"Sim","FM",4,2774,"Usado","Econômico"
45792325,"764","KIA","Optima",2015,"Sedan","Sim","Gasolina","2","33985 km",4,"Automatico","Dianteira","4-5",7,"Branco",4,18660,2,2021-09-21,"Sim","AM/FM",9,5764,"Usado","Econômico"
45798726,"528","NISSAN","Juke",2014,"SUV","Nao","GASOLINA","1.6 Turbo","17600 km",4,"Tiptronic","Dianteira","4-5",10,"Branco",10,21953,2,2020-11-11,"Sim","AM",2,1713,"Usado","Médio"
45776565,"-","FORD","Cougar",1999,"Cupê","Sim","gasolina","2.5","130000 km",6,"Manual","Dianteira","2-3",13,"Prata",6,2300,3,2020-09-02,"Não","FM",1,2612,"Usado","Econômico"
45792365,"784","TOYOTA","Yaris",2017,"Hatchback","Sim","GASOLINA","1.5","67357 km",4,"Automatico","Dianteira","4-5",25,"Branco",12,3450,5,2021-06-11,"Não","FM",0,7066,"Usado","Econômico"
45812787,"777","TOYOTA","Camry",2014,"Sedan","Sim","GASOLINA","2.5","92891 km",4,"Automatico","Dianteira","4-5",18,"Branco",12,1646,2,2022-03-06,"Sim","FM",3,2355,"Usado","Econômico"
45801293,"-","LAND ROVER","Range Rover",2003,"SUV","Sim","gasolina","4.4","150000 km",8,"Tiptronic","4x4","4-5",18,"Branco",12,14113,3,2022-03-25,"Não","AM",6,3796,"Usado","Econômico"
45812616,"-","MITSUBISHI","Pajero IO",2001,"SUV","Sim","Gasol.","2","0 km",4,"Automatico","4x4","4-5",32,"Branco",3,10036,4,2020-07-12,"Não","FM",5,5332,"Usado","Econômico"
45793035,"827","CHEVROLET","Cruze",2010,"Sedan","Sim","Gasol.","2","67381 km",4,"Automatico","Dianteira","4-5",6,"Prata",4,6272,1,2021-07-19,"Não","FM",0,2909,"Usado","Econômico"
45774030,"831","HONDA","Cr-v",2018,"Sedan","Sim","Gasolina","1.5","56261 km",4,"Automatico","4x4","4-5",7,"Azul",12,20698,2,2020-06-13,"Não","FM",6,7444,"Semi-novo","Médio"
45768297,"645","TOYOTA","Prius",2011,"Sedan","Sim","Hibrido","1.8","353606 km",4,"Automatico","Dianteira","4-5",14,"Cinza",12,470,2,2021-06-18,"Não","FM",7,1384,"Usado","Econômico"
45815435,"891","LEXUS","IS 200",2016,"Sedan","Sim","GASOLINA","2",NA,4,"Automatico","Traseira","4-5",18,"Preto",12,862,2,2022-10-19,"Não","AM/FM",7,9363,"Usado","Econômico"
45762429,"1292","BMW","X5",2016,"SUV","Sim","Gasolina","3",NA,6,"Automatico","4x4","4-5",20,"Cinza",12,5018,1,2022-10-05,"Não","AM/FM",10,3265,"Usado","Econômico"
45771225,"1058","MERCEDES-BENZ","E 350",2012,"Sedan","Sim","diesel","3.5","128202 km",6,"Automatico","Traseira","4-5",13,"Preto",12,4861,1,2022-12-02,"Não","AM",8,6179,"Usado","Econômico"
45648572,"1172","TOYOTA","Highlander",2011,"Sedan","Sim","Hibrido","3.5","368064 km",6,"Automatico","4x4","4-5",15,"Cinza",12,21639,3,2020-02-05,"Sim","AM/FM",9,9899,"Usado","Médio"
45815393,"1273","TOYOTA","Tacoma",2009,"Picape","Sim","Gasolina","2.7","335291 km",4,"Automatico","Traseira","4-5",4,"Branco",12,392,3,2022-07-05,"Não","FM",0,2163,"Usado","Econômico"
45792577,"-","OPEL","Vectra",1997,"Sedan","Nao","Gás Natural","1.6","0 km",4,"Manual","Dianteira","4-5",6,"Vermelho",2,NA,4,2020-10-18,"Não","FM",7,1649,"Usado",NA
45781539,"-","HONDA","FIT",2010,"Hatchback","Nao","Gasolina","1.3","127000 km",4,"Automatico","Dianteira","4-5",18,"Preto",0,12544,5,2021-07-15,"Sim","FM",4,5280,"Usado","Econômico"
45815973,"642","HYUNDAI","Elantra",2012,"Sedan","Sim","Gasolina","2","219773 km",4,"Automatico","Dianteira","4-5",21,"Azul",12,1254,3,2021-11-15,"Não","FM",0,7545,"Usado","Econômico"
45803628,"1024","HYUNDAI","H1",2010,"Minivan","Sim","Diesel","2.5","65283 km",4,"Automatico","Dianteira","4-5",31,"Prata",4,12544,5,2021-04-08,"Sim","AM",5,7872,"Usado","Econômico"
45815905,"765","HYUNDAI","Elantra",2015,"Sedan","Sim","gasolina","2","125890 km",4,"Automatico","Dianteira","4-5",24,"Marrom",12,3450,1,2021-08-13,"Não","AM",6,4011,"Usado","Econômico"
45769476,"765","HYUNDAI","Tucson",2015,"SUV","Sim","Gasol.","2","0 km",4,"Automatico","Dianteira","4-5",27,"Preto",0,1019,2,2020-05-03,"Não","AM/FM",3,3709,"Usado","Econômico"
45816522,"639","HYUNDAI","Elantra",2014,"Hatchback","Sim","Gasolina","2","57590 km",4,"Automatico","Dianteira","4-5",17,"Cinza",12,47,4,2020-11-09,"Não","AM/FM",1,8691,"Usado","Econômico"
45730180,"639","SSANGYONG","REXTON",2014,"SUV","Sim","Dies.","2","90000 km",4,"Automatico","Dianteira","4-5",23,"Preto",4,43576,2,2020-01-13,"Não","AM/FM",8,1447,"Usado","Médio"
45358427,"777","TOYOTA","Camry Se",2014,"Sedan","Sim","Gasolina","2.5","95000 km",4,"Tiptronic","Dianteira","4-5",7,"Preto",12,22580,3,2020-11-20,"Sim","AM",6,9991,"Usado","Médio"
45645351,"919","MERCEDES-BENZ","ML 350",2012,"SUV","Sim","Diesel","3","271701 km",6,"Automatico","4x4","4-5",25,"Branco",12,26657,2,2020-03-27,"Não","AM/FM",1,2871,"Usado","Médio"
45801260,"-","BMW","X6",2009,"SUV","Sim","GASOLINA","3.5 Turbo","133000 km",6,"Tiptronic","4x4","4-5",11,"Preto",10,42337,3,2020-07-27,"Não","FM",6,5907,"Usado","Médio"
45809036,"790","DAEWOO","Lacetti",2009,"Sedan","Sim","Gasol.","1.6","117685 km",4,"Automatico","Dianteira","4-5",32,"Prata",4,5883,4,2021-06-13,"Sim","AM/FM",10,4307,"Usado","Econômico"
45765159,"473","FIAT","500",2014,"SUV","Sim","Gasolina","1.4","110539 km",4,"Automatico","Dianteira","4-5",4,"Amarelo",12,1725,3,2022-11-26,"Não","FM",6,3551,"Usado","Econômico"
45770838,"722","MERCEDES-BENZ","Smart",2004,"Conversivel","Nao","diesel","0.8 Turbo","22000 km",3,"Tiptronic","Traseira","2-3",18,"Preto",2,6272,1,2021-01-18,"Não","FM",0,5081,"Usado","Econômico"
45411069,"1327","TOYOTA","Camry",2018,"Sedan","Nao","Gasolina","2.5","7000 km",4,"Tiptronic","Dianteira","4-5",16,"Prata",12,53000,3,2020-12-16,"Sim","AM",1,2983,"Semi-novo","Luxo"
45769214,"1058","MERCEDES-BENZ","E 350",2012,"Sedan","Sim","Diesel","3.5","318285 km",6,"Automatico","4x4","4-5",26,"Preto",12,627,4,2022-02-10,"Sim","FM",7,6273,"Usado","Econômico"
45771864,"1172","MERCEDES-BENZ","E 350",2011,"Sedan","Sim","Diesel","3.5","132630 km",6,"Automatico","Traseira","4-5",1,"Prata",12,314,3,2021-12-23,"Não","AM/FM",5,6844,"Usado","Econômico"
45792280,"1714","MERCEDES-BENZ","GLE 350",2017,"SUV","Sim","Gasolina","3.5","21178 km",6,"Automatico","4x4","4-5",6,"Preto",12,37947,2,2021-10-28,"Sim","AM/FM",8,9512,"Usado","Médio"
45732140,"639","HYUNDAI","Santa FE",2014,"SUV","Sim","Diesel","2","133169 km",4,"Automatico","Dianteira","4-5",20,"Branco",4,41547,5,2020-10-08,"Não","AM/FM",3,2382,"Usado","Médio"
45797138,"707","HYUNDAI","Genesis",2011,"Cupê","Sim","Gasol.","2","107005 km",4,"Automatico","Dianteira","4-5",19,"Cinza",4,16549,3,2022-12-09,"Não","AM",7,4436,"Usado","Econômico"
45676650,"586","TOYOTA","Prius",2012,"Sedan","Nao","Hibrido","1.8","193000 km",4,"Automatico","Dianteira","4-5",10,"Cinza",6,18814,5,2020-09-06,"Não","AM/FM",2,1456,"Usado","Econômico"
45814821,"1099","TOYOTA","Venza",2010,"SUV","Sim","GASOLINA","2.7","176437 km",4,"Automatico","4x4","4-5",17,"Branco",12,1725,4,2020-12-05,"Não","AM",7,1522,"Usado","Econômico"
45803104,"640","HYUNDAI","Santa FE",2013,"SUV","Sim","Dies.","2","144000 km",4,"Automatico","Dianteira","4-5",4,"Prata",4,32412,4,2020-05-25,"Sim","AM/FM",3,3901,"Usado","Médio"
45787400,"-","BMW","525",2000,"Sedan","Nao","Gasolina","2.5","157000 km",6,"Manual","Traseira","4-5",4,"Azul",4,6800,4,2020-09-22,"Não","FM",2,6366,"Usado","Econômico"
45718596,"781","TOYOTA","Camry",2012,"Sedan","Sim","Hibrido","2.5","52000 km",4,"Variator","Dianteira","4-5",24,"Prata",12,23521,2,2022-02-17,"Não","AM",6,3016,"Usado","Médio"
45815301,"-","MERCEDES-BENZ","270",2002,"Sedan","Nao","DIESEL","2.7 Turbo","354300 km",6,"Tiptronic","Dianteira","4-5",14,"Prata",6,13799,4,2021-02-13,"Não","AM/FM",4,7330,"Usado","Econômico"
36559154,"-","MERCEDES-BENZ","Sprinter 411",2002,"Vagao de carga","Nao","Dies.","2.2 Turbo","280000 km",4,"Manual","Traseira","2-3",13,"Branco",2,19726,4,2022-03-20,"Sim","FM",4,9385,"Usado","Econômico"
45777224,"585","MERCEDES-BENZ","C 250 luxury",2013,"Sedan","Sim","GASOLINA","1.8 Turbo","166400 km",4,"Tiptronic","Traseira","4-5",13,"Preto",12,NA,4,2020-07-27,"Sim","FM",6,6658,"Usado",NA
45767415,"761","TOYOTA","Prius",2010,"SUV","Sim","Hibrido","1.8","408997 km",4,"Automatico","Dianteira","4-5",11,"Branco",12,470,4,2021-11-15,"Sim","AM",1,1523,"Usado","Econômico"
45781834,"697","VOLKSWAGEN","Passat sport",2015,"Sedan","Sim","Gasolina","1.8 Turbo","115974 km",4,"Tiptronic","Dianteira","4-5",15,"Preto",12,8467,1,2021-09-06,"Sim","AM",8,1147,"Usado","Econômico"
45804147,"836","HYUNDAI","Tucson",2010,"SUV","Sim","diesel","2","100563 km",4,"Automatico","Dianteira","4-5",7,"Prata",4,27654,3,2020-03-27,"Não","AM/FM",6,1336,"Usado","Médio"
45726821,"642","SSANGYONG","Korando",2012,"SUV","Sim","diesel","2","78462 km",4,"Automatico","Dianteira","4-5",16,"Preto",4,24092,1,2022-05-26,"Sim","FM",10,4318,"Usado","Médio"
45281242,"843","TOYOTA","Prius",2008,"Sedan","Nao","Hibrido","1.5","133016 km",4,"Automatico","Dianteira","4-5",10,"Bege",8,8938,5,2021-06-28,"Sim","AM",0,5139,"Usado","Econômico"
45503627,"-","TOYOTA","Prius",2007,"Sedan","Nao","Hibrido","1.5","132000 km",4,"Variator","Dianteira","4-5",20,"Cinza",11,13485,4,2022-02-11,"Sim","FM",5,8334,"Usado","Econômico"
45656699,"1018","MERCEDES-BENZ","ML 350",2011,"SUV","Sim","Diesel","3","0 km",6,"Automatico","4x4","4-5",23,"Preto",12,2666,1,2022-07-23,"Não","FM",10,9988,"Usado","Econômico"
45804192,"836","HYUNDAI","Tucson",2010,"SUV","Sim","Dies.","2","127105 km",4,"Automatico","Dianteira","4-5",13,"Prata",4,25889,2,2022-01-14,"Não","AM/FM",10,5907,"Usado","Médio"
45809837,"585","CHEVROLET","Cruze",2013,"Sedan","Sim","GASOLINA","1.8","61573 km",4,"Automatico","Dianteira","4-5",17,"Branco",4,18519,2,2020-12-29,"Não","AM/FM",10,2503,"Usado","Econômico"
45651914,"640","FORD","Fusion",2013,"Sedan","Sim","Hibrido","2",NA,4,"Automatico","Dianteira","4-5",5,"Preto",0,392,5,2022-12-16,"Não","AM",0,6974,"Usado","Econômico"
45653996,"-","MERCEDES-BENZ","E 320 4×4",2004,"Sedan","Sim","Gás Natural","3.2","315994 km",4,"Automatico","4x4","4-5",32,"Prata",8,15500,1,2022-12-04,"Sim","FM",3,1194,"Usado","Econômico"
45792000,"473","CHEVROLET","Cruze",2014,"Sedan","Nao","GASOLINA","1.4","87000 km",4,"Tiptronic","Dianteira","4-5",31,"Prata",8,10000,3,2021-06-19,"Sim","FM",4,7956,"Usado","Econômico"
45283485,"1017","MERCEDES-BENZ","GLC 300 GLC coupe",2017,"SUV","Sim","Gasolina","2.0 Turbo","28226 km",8,"Tiptronic","4x4","4-5",4,"Branco",12,131716,3,2022-05-29,"Sim","FM",2,6527,"Usado","Muito Luxo"
45765081,"1017","MERCEDES-BENZ","E 300",2017,"Sedan","Sim","Gasolina","2","1600 km",4,"Automatico","Traseira","4-5",28,"Preto",12,94,4,2022-02-25,"Não","AM",2,7759,"Usado","Econômico"
45770572,"639","MAZDA","CX-5",2014,"SUV","Nao","Gasol.","2","8900 km",4,"Automatico","Dianteira","4-5",20,"Azul",12,28539,4,2021-07-09,"Não","AM",2,4502,"Usado","Médio"
45808858,"-","DAIHATSU","Feroza",1994,"SUV","Nao","GASOLINA","1.6","100000 km",4,"Manual","4x4","2-3",17,"Verde",0,2500,3,2021-07-03,"Não","FM",5,3541,"Usado","Econômico"
45658584,"1750","LEXUS","RX 300",2008,"SUV","Sim","Hibrido","3.3","224629 km",6,"Automatico","4x4","4-5",1,"Prata",12,8154,5,2021-06-02,"Sim","FM",10,8580,"Usado","Econômico"
45757346,"790","CHEVROLET","Aveo",2009,"Sedan","Nao","Gasol.","1.6","58000 km",4,"Automatico","Dianteira","4-5",15,"Vermelho",7,10349,5,2021-11-20,"Não","AM/FM",6,2498,"Usado","Econômico"
45754923,"584","HYUNDAI","Elantra",2014,"Sedan","Nao","gasolina","1.8","110000 km",4,"Tiptronic","Dianteira","4-5",14,"Vermelho",8,NA,4,2021-11-15,"Sim","AM/FM",10,5134,"Usado",NA
45769879,"-","MERCEDES-BENZ","E 220",2000,"Sedan","Nao","Diesel","2.2 Turbo","235000 km",4,"Manual","Traseira","4-5",27,"Azul",6,9722,2,2021-02-06,"Sim","AM/FM",1,7057,"Usado","Econômico"
45579304,"1236","HONDA","FIT",2011,"Hatchback","Nao","Hibrido","1.3",NA,4,"Variator","Dianteira","4-5",13,"Branco",4,8467,3,2021-08-11,"Não","AM/FM",9,5438,"Usado","Econômico"
45722798,"988","TOYOTA","Prius",2007,"Sedan","Sim","Hibrido","1.5","170000 km",4,"Variator","Dianteira","4-5",23,"Red",10,10036,1,2022-09-05,"Sim","FM",0,8445,"Usado","Econômico"
45806565,"579","TOYOTA","Camry",2017,"Sedan","Sim","Hibrido","2.5","174923 km",4,"Automatico","Dianteira","4-5",21,"Preto",12,862,4,2020-04-06,"Sim","AM",1,4753,"Usado","Econômico"
45767698,"-","TOYOTA","RAV 4",2011,"SUV","Nao","Gasolina","2.5",NA,4,"Automatico","4x4","4-5",20,"Branco",4,24775,5,2022-08-13,"Não","AM",10,7472,"Usado","Médio"
45813190,"1327","TOYOTA","Camry",2018,"Sedan","Sim","Gasol.","2.5","31000 km",6,"Tiptronic","Traseira","4-5",4,"Cinza",12,40769,5,2022-12-20,"Não","AM",10,1631,"Semi-novo","Médio"
45782135,"765","FORD","Focus",2015,"Sedan","Nao","GASOLINA","2","119000 km",4,"Manual","Dianteira","4-5",22,"Prata",12,12544,1,2021-10-03,"Sim","AM",10,8209,"Usado","Econômico"
45747443,"-","MOSKVICH","2140",1978,"Vagao de carga","Nao","gasolina","1.5 Turbo","654675 km",4,"Manual","Traseira","2-3",25,"Azul",0,1500,4,2020-04-26,"Sim","FM",4,9758,"Usado","Econômico"
45774700,"-","VOLKSWAGEN","Jetta se",2014,"Sedan","Sim","GASOLINA","1.8 Turbo","130000 km",4,"Tiptronic","Dianteira","4-5",14,"Cinza",0,14113,4,2022-05-06,"Sim","AM",5,3660,"Usado","Econômico"
45809094,"640","CHEVROLET","Captiva",2013,"SUV","Sim","Dies.","2","99108 km",4,"Automatico","Dianteira","4-5",29,"Cinza",4,26017,2,2021-09-03,"Sim","AM",8,8364,"Usado","Médio"
45797850,"531","HYUNDAI","Elantra",2012,"Sedan","Sim","Gasolina","1.6","116891 km",4,"Automatico","Dianteira","4-5",15,"Branco",4,18826,5,2021-08-07,"Sim","AM/FM",9,7110,"Usado","Econômico"
45733658,"765","HYUNDAI","Sonata",2015,"Sedan","Sim","Gasolina","2","32170 km",4,"Automatico","Dianteira","4-5",32,"Cinza",4,57698,3,2021-02-17,"Não","FM",10,9559,"Usado","Luxo"
45769802,"1360","LEXUS","GX 470",2013,"SUV","Sim","Gasolina","4.6","202651 km",8,"Automatico","4x4","4-5",14,"Preto",0,54568,2,2020-01-31,"Sim","FM",2,3257,"Usado","Luxo"
45644647,"394","TOYOTA","Camry",2014,"Sedan","Sim","Hibrido","2.5",NA,4,"Automatico","Dianteira","4-5",27,"Cinza",12,706,1,2022-06-16,"Sim","AM/FM",1,1816,"Usado","Econômico"
45809564,"501","HONDA","FIT",2014,"Hatchback","Sim","Gasol.","1.5","119130 km",4,"Automatico","Dianteira","4-5",3,"Preto",4,28592,5,2021-01-14,"Não","AM",1,3773,"Usado","Médio"
45794087,"-","DAIHATSU","Terios",2002,"SUV","Sim","gasolina","0.7 Turbo","88000 km",3,"Automatico","4x4","4-5",28,"Prata",6,1568,5,2020-11-18,"Não","FM",2,7584,"Usado","Econômico"
45647860,"779","TOYOTA","Camry",2013,"Sedan","Sim","Hibrido","2.5","190549 km",4,"Automatico","Dianteira","4-5",3,"Preto",12,5018,2,2020-09-29,"Sim","AM",5,2280,"Usado","Econômico"
45621479,"364","TOYOTA","Vitz",2012,"Hatchback","Nao","Gasol.","1","135000 km",4,"Variator","Dianteira","4-5",10,"Branco",2,9700,5,2020-07-25,"Não","AM/FM",5,3048,"Usado","Econômico"
45759676,"781","SUBARU","Forester",2012,"SUV","Sim","Gasolina","2.5","204579 km",4,"Automatico","4x4","4-5",28,"Preto",0,314,3,2020-03-17,"Não","AM/FM",2,4569,"Usado","Econômico"
45273617,"473","FIAT","500L",2014,"SUV","Sim","Gasol.","1.4","56431 km",4,"Tiptronic","4x4","4-5",14,"Branco",12,NA,1,2020-08-04,"Não","FM",7,3913,"Usado",NA
45815359,"1493","LEXUS","RX 350",2016,"SUV","Sim","Gasolina","3.5","65981 km",6,"Automatico","Dianteira","4-5",15,"Preto",12,47,1,2022-10-17,"Não","FM",7,3462,"Usado","Econômico"
45476706,"-","HONDA","FIT",2005,"Hatchback","Nao","GASOLINA","1.3","100000 km",4,"Variator","Dianteira","4-5",12,"Branco",4,NA,1,2021-04-07,"Sim","AM/FM",7,8734,"Usado",NA
45654474,"1399","LEXUS","RX 450",2010,"SUV","Sim","Hibrido","3.5","167222 km",6,"Automatico","4x4","4-5",17,"Preto",12,5018,2,2021-12-23,"Não","FM",7,6653,"Usado","Econômico"
